Edad,Genero_Cod,Numero_Inasistencias,Animacion_Lectura_Cod,Anio_Escolar_Cod,Porc_Asistencia_Refuerzo,Estado_Salud_Emocional,Acompanamiento_Integral_Cod,Orientacion_Vocacional_Cod,Participacion_Extracurriculares,Promedio_Anual,Promedio_5CAT
14,1,5,6,1,0.0,0,7,7,1,7.59,B
17,1,10,8,4,0.0,2,9,9,3,7.53,B
17,1,9,8,4,0.0,0,6,6,4,7.17,B
15,1,8,8,2,0.0,0,6,5,0,6.68,B
13,1,6,5,0,0.0,1,10,5,0,5.32,C
13,0,6,6,0,0.0,1,6,7,4,6.04,B
14,1,5,8,0,0.0,0,10,5,1,8.13,A
13,1,5,8,0,0.0,0,7,10,1,7.8,B
16,1,7,7,3,0.0,0,7,8,1,6.44,B
16,1,7,4,2,0.0,1,6,4,1,4.63,C
13,1,6,8,0,0.0,0,5,7,3,6.09,B
15,1,8,7,2,61.0,2,9,8,3,7.6,B
18,1,10,8,4,0.0,0,6,10,3,8.53,A
18,1,10,5,5,0.0,1,5,9,4,7.93,B
15,0,8,5,2,55.0,0,2,6,2,5.51,C
14,1,6,1,1,0.0,0,6,4,0,6.23,B
13,0,5,8,0,64.0,2,7,10,3,7.3,B
14,0,5,8,1,0.0,0,8,10,3,6.82,B
16,1,7,7,2,0.0,0,5,8,2,5.9,C
13,1,4,5,0,87.0,0,6,6,3,4.93,C
13,1,6,8,0,0.0,0,6,9,2,6.8,B
14,1,6,6,1,0.0,1,6,5,1,6.26,B
16,1,7,9,2,0.0,1,7,1,1,6.54,B
16,1,7,8,2,72.0,0,6,6,0,5.92,C
15,1,8,1,2,0.0,0,3,5,1,4.39,C
13,1,4,10,0,0.0,0,8,7,3,7.19,B
17,1,8,9,3,0.0,0,2,8,4,6.25,B
16,1,7,6,3,0.0,1,5,7,1,6.58,B
14,0,6,3,0,0.0,0,4,9,4,5.82,C
16,1,8,6,2,0.0,0,6,4,0,7.43,B
16,0,7,6,2,0.0,0,10,1,4,6.47,B
14,1,5,4,0,57.0,1,8,6,3,7.02,B
17,1,9,8,4,77.0,0,5,5,1,6.75,B
18,1,9,6,5,0.0,0,7,7,4,7.21,B
14,1,5,8,0,50.0,0,6,7,1,5.74,C
13,1,4,6,0,68.0,0,10,8,0,7.55,B
16,1,8,7,3,0.0,2,8,6,4,6.57,B
18,1,8,6,4,0.0,2,4,6,1,4.87,C
17,1,9,4,4,0.0,0,4,5,3,5.98,C
15,1,6,7,1,73.0,0,6,4,2,6.77,B
16,1,8,7,3,0.0,0,9,8,1,7.36,B
16,1,7,8,2,67.0,0,2,6,0,6.47,B
13,1,4,5,0,57.0,0,8,6,2,7.47,B
15,0,8,5,2,78.0,0,7,10,4,7.21,B
14,1,7,4,1,87.0,0,9,2,3,5.46,C
18,1,10,8,4,0.0,0,6,8,4,5.86,C
17,1,9,2,4,0.0,0,2,7,1,6.71,B
15,1,7,5,2,92.0,0,7,8,3,6.62,B
14,1,7,8,1,0.0,1,6,2,0,5.4,C
14,1,5,6,1,98.0,1,5,5,0,7.02,B
15,0,8,5,2,0.0,0,5,5,1,5.47,C
17,1,9,8,4,0.0,0,6,6,4,6.56,B
16,1,7,7,2,0.0,0,6,5,1,6.29,B
16,0,7,8,2,58.0,2,7,3,1,6.1,B
15,1,8,7,2,0.0,0,4,7,2,6.39,B
14,1,6,6,1,73.0,1,3,5,2,6.48,B
15,1,7,8,2,0.0,2,7,7,2,6.69,B
14,1,6,8,1,78.0,2,6,6,3,4.4,C
14,1,7,3,1,80.0,1,9,8,1,6.24,B
18,1,11,3,5,0.0,0,7,6,1,6.88,B
13,1,5,8,0,66.0,0,7,1,3,6.34,B
17,1,8,6,4,0.0,0,5,6,2,7.83,B
15,1,8,10,2,87.0,0,8,3,2,6.44,B
17,1,10,4,4,0.0,0,7,7,3,7.02,B
17,0,10,10,3,52.0,1,8,8,3,7.95,B
13,1,5,5,0,82.0,0,7,1,0,5.44,C
13,1,6,1,0,0.0,1,9,6,0,5.72,C
14,0,5,10,1,51.0,0,6,5,3,6.76,B
14,1,7,6,1,80.0,0,5,8,2,6.26,B
16,1,9,6,3,0.0,0,7,4,2,6.91,B
14,1,5,9,1,0.0,0,6,5,2,5.9,C
15,0,7,4,1,72.0,0,6,8,2,6.18,B
13,1,5,10,0,0.0,0,7,4,0,6.87,B
19,1,11,7,5,0.0,0,7,9,1,7.61,B
15,1,6,10,1,0.0,1,3,9,3,6.25,B
13,1,6,6,0,65.0,0,7,6,2,6.65,B
15,1,8,3,2,97.0,0,6,10,0,6.99,B
16,1,8,7,3,0.0,1,5,8,3,5.36,C
13,1,5,8,0,0.0,1,7,5,3,6.41,B
14,1,7,2,1,0.0,0,3,3,1,4.76,C
15,1,5,6,1,0.0,2,8,3,3,5.07,C
19,1,9,1,5,0.0,0,6,7,3,7.59,B
16,1,7,5,3,0.0,0,8,8,1,7.17,B
18,1,9,8,4,0.0,0,7,6,4,6.83,B
15,1,8,7,2,50.0,0,5,7,1,5.81,C
14,1,6,10,0,0.0,0,5,6,0,7.52,B
14,0,6,6,1,94.0,0,4,7,2,6.29,B
15,1,7,5,2,0.0,0,1,7,2,3.89,D
14,0,7,6,0,65.0,1,8,5,3,5.64,C
15,1,6,4,1,0.0,1,6,6,0,5.79,C
16,0,9,6,3,0.0,1,8,6,5,7.02,B
13,1,5,6,0,94.0,0,7,8,1,7.2,B
17,1,8,4,3,0.0,1,8,7,2,6.56,B
15,1,7,8,1,93.0,0,10,6,3,7.84,B
15,1,6,7,1,0.0,0,8,5,0,6.79,B
14,0,7,5,1,53.0,1,7,6,4,6.24,B
14,1,6,6,1,0.0,0,4,8,0,6.18,B
15,0,9,5,2,0.0,1,8,8,3,6.18,B
15,1,7,10,2,72.0,1,7,4,2,7.58,B
16,1,8,6,3,0.0,0,5,8,2,7.71,B
13,1,5,9,0,0.0,0,6,4,1,6.45,B
13,1,4,7,0,63.0,2,5,7,1,5.0,C
15,1,5,5,1,50.0,0,9,7,3,5.78,C
14,1,6,6,0,0.0,1,8,6,3,5.77,C
13,1,5,7,0,57.0,0,8,7,0,7.54,B
14,1,6,5,1,0.0,1,6,4,2,6.03,B
15,1,6,7,2,97.0,1,5,8,1,5.25,C
14,0,6,10,0,67.0,0,5,4,4,6.39,B
15,1,6,7,1,52.0,1,7,6,3,6.56,B
13,1,4,8,0,90.0,0,6,6,0,7.83,B
13,0,7,7,0,62.0,0,7,5,3,5.07,C
17,1,8,6,3,0.0,0,3,5,3,6.77,B
14,1,4,7,0,0.0,1,5,7,1,6.6,B
17,1,9,8,4,0.0,0,1,9,2,6.97,B
14,1,7,7,1,0.0,0,8,7,2,6.52,B
14,1,5,7,0,0.0,0,5,6,2,6.4,B
14,0,5,8,0,0.0,0,9,4,3,4.55,C
15,1,6,7,1,0.0,0,5,3,3,6.48,B
17,1,8,8,3,84.0,1,5,8,4,7.53,B
16,1,8,8,3,0.0,1,7,8,4,7.39,B
14,1,6,6,0,0.0,0,7,9,0,6.64,B
15,1,7,3,2,0.0,0,6,1,2,6.02,B
16,1,7,5,2,0.0,0,10,5,3,7.3,B
14,0,8,7,1,65.0,2,6,4,1,5.2,C
18,0,9,5,5,0.0,2,5,7,4,4.92,C
17,1,9,5,4,0.0,0,5,9,4,7.0,B
14,1,5,8,1,0.0,2,7,7,2,5.83,C
14,1,6,8,1,0.0,0,7,6,2,6.5,B
16,0,10,6,3,0.0,0,8,7,3,6.85,B
14,0,5,7,0,89.0,0,8,5,3,6.65,B
17,1,8,1,3,0.0,0,8,5,4,5.84,C
14,1,5,6,1,0.0,0,5,7,0,5.81,C
15,1,6,6,2,0.0,1,6,5,1,5.9,C
14,1,5,7,0,68.0,0,6,8,1,6.39,B
19,1,10,4,5,0.0,1,7,5,1,5.6,C
15,1,5,7,1,0.0,0,9,8,3,7.06,B
14,1,7,6,1,0.0,1,8,9,2,6.21,B
14,0,6,6,0,65.0,1,7,4,1,5.32,C
17,1,9,7,3,58.0,0,9,6,3,7.98,B
15,0,8,5,1,0.0,1,7,7,4,5.13,C
14,1,4,6,0,0.0,0,7,6,0,4.44,C
14,0,6,6,1,88.0,0,5,4,3,5.81,C
16,0,8,8,3,79.0,0,10,6,3,8.41,A
17,0,10,9,4,0.0,0,7,4,4,7.26,B
13,1,6,8,0,0.0,0,7,7,2,5.8,C
14,1,4,7,0,74.0,0,6,7,0,5.97,C
16,1,7,6,2,78.0,1,7,5,1,5.15,C
15,1,7,7,2,0.0,1,8,6,3,7.18,B
14,0,5,4,0,71.0,1,6,5,2,6.67,B
15,1,7,6,2,0.0,0,8,8,3,7.55,B
14,1,6,2,1,0.0,2,7,5,3,3.82,D
18,1,8,7,4,0.0,1,8,6,1,5.85,C
13,0,5,7,0,97.0,1,6,6,3,7.68,B
14,1,5,5,0,0.0,0,6,7,0,6.74,B
14,0,5,8,0,0.0,0,7,7,4,6.93,B
14,1,7,6,1,0.0,2,4,10,3,4.5,C
18,1,9,8,4,0.0,0,7,8,1,7.6,B
14,1,5,4,1,98.0,0,5,7,0,7.83,B
15,1,7,7,2,0.0,1,7,7,3,6.49,B
14,1,7,8,1,0.0,0,10,6,1,7.41,B
18,1,9,8,5,0.0,2,5,8,4,5.53,C
15,0,6,6,2,77.0,1,6,9,3,7.5,B
13,1,6,6,0,86.0,1,7,7,1,5.74,C
17,0,10,10,3,0.0,0,8,7,4,7.3,B
13,1,6,6,0,0.0,0,7,9,3,5.87,C
14,1,5,6,0,0.0,0,6,8,1,6.2,B
16,0,9,7,3,0.0,0,10,8,5,6.56,B
15,1,6,7,2,50.0,2,6,6,2,6.31,B
14,1,5,7,0,71.0,0,10,6,0,7.25,B
13,1,4,4,0,72.0,0,7,4,1,5.89,C
14,0,6,10,1,0.0,0,8,7,4,6.5,B
18,1,10,9,5,0.0,2,7,7,3,6.67,B
14,0,7,1,0,0.0,0,4,6,2,5.77,C
13,1,5,4,0,0.0,1,5,7,1,6.26,B
13,1,4,7,0,0.0,0,6,6,1,6.38,B
16,1,8,6,2,0.0,0,7,8,2,6.08,B
17,1,8,6,3,0.0,2,8,8,4,5.88,C
14,0,6,6,1,0.0,2,6,4,2,4.27,C
15,1,6,6,2,60.0,1,7,1,3,6.07,B
13,1,6,4,0,0.0,1,7,5,3,6.3,B
16,1,8,7,3,82.0,0,5,6,1,6.03,B
13,1,6,7,0,0.0,0,6,2,2,6.09,B
14,1,6,7,1,88.0,1,7,1,1,6.34,B
13,1,5,5,0,81.0,0,7,7,2,6.29,B
16,0,8,7,2,0.0,0,6,8,2,6.43,B
15,0,8,7,2,72.0,0,7,2,4,4.91,C
13,0,6,5,0,61.0,1,7,4,1,6.39,B
17,1,8,7,4,0.0,0,8,9,3,7.49,B
15,1,8,7,2,0.0,1,7,5,0,7.17,B
15,1,8,6,2,0.0,0,2,8,3,5.89,C
15,1,7,8,1,0.0,1,7,7,2,7.5,B
14,0,5,8,0,95.0,0,6,8,4,5.82,C
15,1,7,5,2,97.0,1,6,4,0,6.78,B
14,1,4,8,0,95.0,0,4,5,1,6.92,B
15,1,7,5,2,0.0,1,4,6,0,6.55,B
14,1,6,6,0,62.0,0,4,6,0,6.77,B
14,1,5,8,0,83.0,1,8,8,0,6.38,B
16,1,7,8,3,0.0,0,6,7,2,6.95,B
16,1,8,7,3,0.0,0,3,6,4,4.44,C
14,1,5,5,0,0.0,0,6,8,3,6.42,B
17,1,10,6,4,0.0,0,6,8,3,6.73,B
14,1,6,6,1,86.0,1,6,8,3,7.16,B
14,0,4,6,0,61.0,1,8,9,3,6.51,B
17,0,8,7,4,0.0,0,8,5,4,6.98,B
15,0,6,10,1,69.0,1,10,10,2,6.9,B
13,0,4,8,0,74.0,0,8,4,3,6.83,B
13,1,6,7,0,0.0,0,10,9,1,6.13,B
14,0,5,3,1,68.0,0,7,5,3,6.18,B
15,1,8,7,2,0.0,0,1,7,2,5.73,C
13,1,5,4,0,0.0,2,3,10,0,5.45,C
13,1,5,3,0,94.0,0,6,7,3,6.26,B
13,1,5,6,0,0.0,1,6,7,2,6.21,B
17,1,9,8,4,0.0,1,5,2,2,6.02,B
15,1,6,6,2,83.0,1,7,7,1,6.77,B
15,0,8,8,2,86.0,0,5,8,4,7.65,B
16,1,6,8,2,0.0,0,2,8,2,6.79,B
13,1,5,8,0,0.0,2,8,6,2,5.77,C
15,1,7,4,2,0.0,0,7,5,2,7.41,B
15,1,6,10,1,0.0,1,8,7,0,6.97,B
13,0,6,7,0,86.0,2,3,7,4,5.72,C
15,0,8,2,2,73.0,1,9,3,3,5.44,C
13,0,4,7,0,0.0,2,7,7,1,5.63,C
15,1,8,7,2,87.0,0,7,6,0,7.34,B
16,1,6,8,2,86.0,0,6,5,1,6.19,B
15,0,7,3,2,0.0,0,10,7,2,5.92,C
13,0,4,7,0,0.0,0,5,5,4,6.74,B
14,1,5,4,1,69.0,0,7,6,2,5.52,C
13,1,4,6,0,0.0,1,7,6,1,5.09,C
16,0,7,7,3,0.0,1,7,9,5,6.34,B
14,1,7,1,1,0.0,1,8,8,3,5.22,C
13,0,7,8,0,0.0,0,5,8,4,5.37,C
14,1,6,5,1,0.0,0,7,8,1,6.31,B
14,1,6,4,1,68.0,0,7,6,3,7.51,B
14,1,6,7,1,92.0,0,7,7,0,6.43,B
15,1,7,8,2,0.0,2,5,9,2,6.63,B
14,0,7,8,0,98.0,0,7,7,4,6.11,B
13,0,4,6,0,52.0,0,8,6,2,6.99,B
13,1,4,8,0,77.0,0,8,6,1,7.44,B
17,0,10,6,4,0.0,1,7,9,5,7.85,B
13,1,5,2,0,0.0,2,3,4,3,4.71,C
16,0,9,8,2,56.0,2,4,7,4,5.11,C
14,1,6,5,0,0.0,2,7,5,3,4.57,C
14,1,5,10,0,77.0,0,4,10,0,6.87,B
16,0,7,8,2,82.0,0,6,8,3,9.63,A
14,1,6,8,1,100.0,0,5,5,1,6.62,B
13,1,4,8,0,0.0,0,8,9,2,7.12,B
13,1,5,4,0,0.0,0,3,4,3,5.28,C
14,0,7,6,1,52.0,1,6,5,1,5.66,C
18,1,9,10,4,0.0,0,5,8,3,7.62,B
15,1,6,7,1,0.0,0,6,7,0,6.98,B
14,0,7,2,1,72.0,0,6,8,4,6.34,B
16,0,6,4,2,88.0,2,6,8,1,5.71,C
16,1,7,5,2,0.0,1,7,6,1,5.71,C
19,1,10,6,5,0.0,0,8,6,2,7.21,B
16,1,8,8,2,0.0,0,10,7,3,5.85,C
18,0,12,7,5,0.0,1,6,1,3,5.32,C
18,1,9,6,4,0.0,1,6,8,1,6.23,B
17,1,9,4,4,0.0,0,5,7,2,6.21,B
14,0,7,7,1,96.0,1,8,3,1,6.77,B
14,1,7,1,1,0.0,0,4,4,0,5.07,C
15,0,7,8,1,0.0,1,6,4,1,5.14,C
15,1,7,7,2,0.0,1,7,6,2,5.88,C
18,1,9,7,4,0.0,0,9,7,1,6.5,B
13,1,4,6,0,0.0,1,10,7,3,6.57,B
13,1,4,4,0,0.0,1,6,6,3,4.9,C
16,1,7,8,3,0.0,2,5,6,4,6.27,B
15,0,8,8,2,0.0,1,6,5,2,6.19,B
14,1,7,6,1,0.0,0,8,7,0,6.41,B
15,1,7,8,2,64.0,2,6,2,0,4.71,C
15,1,7,7,2,0.0,0,8,8,2,7.28,B
18,0,11,8,5,50.0,0,1,8,4,6.84,B
14,1,7,5,1,0.0,0,7,8,3,7.09,B
17,1,8,5,3,0.0,0,8,7,4,7.6,B
14,0,7,6,1,0.0,1,7,8,1,6.07,B
15,1,6,5,1,55.0,0,5,7,1,5.27,C
14,0,7,5,1,78.0,0,5,7,4,5.59,C
14,0,7,2,1,0.0,0,10,6,3,5.87,C
16,1,7,8,3,98.0,0,9,8,3,8.32,A
14,0,7,5,1,58.0,1,6,8,4,7.14,B
13,0,5,5,0,57.0,0,5,7,3,5.28,C
15,1,6,5,1,0.0,0,9,6,2,7.49,B
15,1,6,6,1,70.0,0,1,5,2,5.39,C
18,1,10,1,4,0.0,0,7,3,2,5.35,C
14,1,7,5,1,78.0,0,7,6,1,6.56,B
14,0,6,10,0,0.0,0,6,4,4,7.13,B
15,1,6,8,1,74.0,0,5,8,3,6.71,B
16,1,7,8,2,58.0,2,7,7,0,6.28,B
14,1,6,2,1,89.0,0,8,7,1,7.34,B
15,1,5,5,1,73.0,0,6,5,0,5.43,C
15,1,5,6,1,0.0,1,8,8,1,6.23,B
16,1,7,6,2,0.0,1,7,4,1,5.51,C
13,1,5,6,0,0.0,0,10,7,2,5.37,C
13,1,6,8,0,0.0,0,7,9,3,6.94,B
17,0,8,7,4,100.0,1,6,7,3,7.1,B
16,1,8,8,2,0.0,1,8,9,1,6.06,B
14,1,4,8,0,0.0,0,7,5,0,6.99,B
15,1,6,8,1,0.0,0,9,7,3,7.05,B
14,1,6,1,1,0.0,0,4,7,0,4.96,C
19,1,10,8,5,0.0,1,7,8,4,6.85,B
13,0,5,3,0,0.0,0,9,5,1,6.44,B
16,1,8,9,2,0.0,0,8,7,3,7.61,B
14,0,6,10,1,0.0,0,10,9,1,6.56,B
13,1,5,7,0,92.0,2,8,7,2,6.28,B
15,1,7,7,2,71.0,0,5,6,0,7.07,B
13,1,5,7,0,0.0,0,9,1,2,6.22,B
14,0,6,7,1,94.0,0,9,4,3,6.3,B
17,1,9,7,4,0.0,0,8,5,3,6.84,B
17,1,9,2,4,95.0,0,10,6,3,7.77,B
17,1,9,7,3,0.0,1,6,7,4,7.48,B
15,1,7,6,1,0.0,2,5,8,1,6.89,B
17,1,9,6,4,0.0,0,7,6,4,6.92,B
14,0,6,5,1,87.0,0,2,6,3,5.36,C
15,1,8,5,2,0.0,1,6,6,3,5.51,C
18,1,9,7,5,0.0,2,1,9,3,4.92,C
13,1,5,8,0,91.0,0,7,1,1,6.72,B
13,1,4,5,0,92.0,0,7,8,0,6.82,B
15,1,7,7,2,67.0,0,8,1,0,7.18,B
15,1,6,5,2,0.0,2,3,5,1,5.16,C
16,0,9,4,3,52.0,0,7,1,5,5.69,C
16,1,9,8,3,0.0,0,5,7,1,7.11,B
14,1,4,8,0,65.0,0,9,9,2,7.89,B
15,1,7,7,2,0.0,2,10,4,1,6.41,B
13,1,6,4,0,55.0,0,8,9,1,6.45,B
14,1,5,7,1,63.0,2,6,6,1,6.96,B
15,0,7,7,2,0.0,2,2,4,1,5.99,C
15,1,7,8,2,57.0,0,7,5,3,7.2,B
16,0,8,6,2,63.0,0,6,4,4,6.2,B
14,0,5,9,1,96.0,1,8,7,4,6.68,B
13,0,4,5,0,66.0,1,5,6,4,6.56,B
15,1,8,8,2,0.0,0,7,6,2,6.72,B
14,1,6,8,1,71.0,0,5,1,2,6.98,B
15,1,6,6,1,0.0,1,3,6,0,4.74,C
16,1,9,6,3,0.0,0,8,8,4,8.83,A
14,1,5,5,1,0.0,0,3,7,3,6.49,B
13,1,6,6,0,0.0,1,8,6,2,6.29,B
13,1,5,4,0,0.0,1,6,7,0,5.41,C
16,1,9,5,3,0.0,1,6,8,3,6.2,B
14,1,7,10,1,0.0,0,1,8,1,4.55,C
16,1,7,10,3,0.0,0,5,8,2,9.94,A
13,1,4,2,0,70.0,1,8,5,3,7.4,B
13,1,5,5,0,0.0,0,10,8,3,6.2,B
14,1,7,6,1,71.0,0,3,5,2,5.21,C
14,1,7,5,1,0.0,0,10,3,3,6.22,B
13,1,6,7,0,72.0,0,6,6,1,4.63,C
16,1,7,4,2,63.0,1,5,5,2,6.7,B
16,1,9,7,3,0.0,0,5,7,3,8.37,A
15,1,5,5,1,63.0,1,6,7,3,7.14,B
18,1,10,7,5,0.0,0,7,5,4,6.57,B
13,1,5,5,0,99.0,2,7,7,3,5.33,C
13,1,5,6,0,53.0,0,9,8,0,6.76,B
14,1,5,8,0,78.0,0,10,1,2,6.69,B
15,1,7,9,2,59.0,0,7,6,1,7.3,B
16,1,6,8,2,0.0,0,4,5,3,6.58,B
14,1,5,5,0,0.0,0,4,7,2,5.51,C
14,0,5,1,1,0.0,0,10,5,3,6.51,B
18,1,9,8,4,0.0,1,6,5,2,6.75,B
13,1,5,8,0,73.0,1,8,4,2,6.39,B
14,1,5,3,1,58.0,0,6,8,0,6.53,B
14,1,6,6,1,83.0,1,1,6,0,5.42,C
17,0,8,6,4,0.0,2,6,3,4,6.63,B
16,0,9,8,3,71.0,1,5,3,2,4.8,C
16,1,6,6,2,0.0,0,5,7,1,5.33,C
15,1,7,4,1,0.0,0,5,8,1,5.92,C
16,1,8,1,3,0.0,0,6,4,4,6.93,B
15,1,7,8,1,0.0,0,7,7,0,6.4,B
15,0,8,7,2,83.0,1,10,8,4,6.4,B
13,1,5,9,0,51.0,0,7,8,0,5.57,C
16,1,7,7,3,0.0,0,8,7,3,6.72,B
17,1,7,8,3,0.0,1,6,10,3,8.11,A
13,1,5,6,0,0.0,0,5,9,1,6.61,B
13,1,4,9,0,0.0,0,6,7,0,6.14,B
14,1,5,7,1,0.0,2,7,9,2,4.59,C
15,1,6,7,2,0.0,0,7,5,1,7.92,B
14,0,7,8,1,67.0,0,3,6,2,6.04,B
13,0,6,8,0,0.0,2,7,9,1,6.02,B
13,1,4,8,0,0.0,1,3,4,3,5.31,C
15,1,8,6,2,62.0,0,4,8,1,7.1,B
13,1,5,6,0,0.0,0,9,9,1,7.47,B
14,1,6,5,1,0.0,1,5,4,2,4.38,C
14,1,6,8,1,0.0,0,7,8,2,6.49,B
16,1,7,8,2,0.0,0,7,5,3,6.89,B
15,1,8,8,2,75.0,0,10,6,0,5.25,C
13,0,6,8,0,0.0,0,6,4,3,6.2,B
15,0,7,4,1,74.0,1,3,7,4,1.04,E
13,1,5,6,0,0.0,0,9,9,1,7.43,B
13,1,5,9,0,0.0,1,7,5,1,6.24,B
17,1,8,7,4,0.0,0,8,6,2,7.09,B
13,0,7,9,0,76.0,0,7,7,2,7.36,B
16,1,7,7,3,0.0,1,7,8,3,6.36,B
15,1,7,7,2,63.0,1,5,6,2,6.47,B
14,1,6,7,0,0.0,2,8,7,0,6.61,B
16,1,9,8,3,0.0,0,8,6,1,8.0,B
15,0,6,5,2,84.0,0,3,8,4,5.24,C
13,1,4,1,0,50.0,0,7,6,2,5.05,C
13,1,5,6,0,79.0,0,5,5,3,7.23,B
16,0,7,9,2,69.0,0,8,6,4,7.56,B
19,1,10,6,5,0.0,2,7,6,1,5.7,C
18,0,10,6,4,0.0,0,4,7,3,7.08,B
14,1,5,5,0,59.0,0,6,7,1,5.8,C
17,0,9,4,3,0.0,0,7,5,4,7.15,B
14,1,6,8,1,0.0,0,9,7,2,6.9,B
15,1,8,7,2,0.0,0,4,2,2,5.83,C
14,0,7,7,1,92.0,0,1,6,2,5.64,C
15,1,5,9,1,100.0,0,8,9,1,8.16,A
13,1,5,9,0,75.0,2,6,6,2,5.85,C
14,1,6,7,1,90.0,2,10,10,3,7.09,B
16,1,9,4,3,0.0,1,5,5,1,5.53,C
16,1,8,7,2,0.0,0,2,4,2,5.88,C
14,1,7,6,1,0.0,0,5,5,3,5.87,C
14,1,6,8,0,98.0,2,8,6,2,7.5,B
16,1,7,8,2,0.0,2,5,6,1,4.39,C
15,0,6,6,2,57.0,0,6,8,3,6.54,B
18,1,10,5,5,0.0,2,5,7,2,6.25,B
14,1,5,9,1,93.0,2,8,6,1,6.27,B
14,1,4,6,0,0.0,0,7,6,0,5.67,C
14,0,4,8,0,94.0,0,6,8,2,6.99,B
15,1,6,6,1,98.0,0,10,7,1,7.82,B
15,1,6,9,2,75.0,0,6,7,2,6.92,B
15,1,8,7,2,58.0,0,3,8,2,6.23,B
15,0,7,1,1,63.0,0,6,5,1,6.33,B
13,1,6,4,0,60.0,1,6,8,1,6.53,B
14,1,6,5,1,0.0,0,7,10,1,6.55,B
15,1,8,6,2,0.0,0,5,6,1,5.27,C
19,1,9,6,5,0.0,0,7,4,2,6.21,B
14,1,5,8,0,98.0,0,8,5,2,8.0,B
14,1,6,5,1,0.0,0,8,7,3,7.44,B
16,1,8,6,3,0.0,0,3,4,4,6.98,B
17,1,8,5,3,0.0,1,6,8,3,6.52,B
14,0,5,8,1,90.0,1,7,6,4,6.3,B
14,0,5,6,1,83.0,0,2,5,1,5.12,C
13,1,5,7,0,0.0,1,5,5,3,7.02,B
14,1,5,8,1,0.0,0,3,7,0,5.69,C
14,1,6,5,1,0.0,1,6,3,3,4.96,C
17,1,9,6,4,0.0,0,6,8,1,7.85,B
13,1,5,8,0,0.0,1,6,7,1,6.62,B
15,1,7,6,1,56.0,0,7,8,3,6.57,B
17,1,8,8,3,0.0,0,9,9,1,6.69,B
14,1,4,5,0,86.0,0,9,9,0,9.02,A
19,1,10,5,5,0.0,0,7,8,4,7.55,B
15,1,7,6,2,79.0,1,6,6,0,9.68,A
15,1,6,7,1,0.0,0,6,7,1,6.02,B
17,1,10,7,4,0.0,1,8,8,1,5.67,C
17,0,10,7,4,0.0,1,4,6,5,6.24,B
18,1,9,7,4,0.0,1,7,5,3,6.87,B
16,1,8,10,3,0.0,2,7,3,3,6.2,B
13,1,4,8,0,85.0,1,8,3,2,4.51,C
13,0,5,5,0,0.0,2,5,7,3,4.41,C
14,1,4,7,0,0.0,0,3,7,2,5.71,C
16,1,6,5,2,90.0,0,2,7,3,7.45,B
14,1,6,9,1,0.0,0,6,7,2,6.56,B
15,0,7,8,2,78.0,0,4,8,3,6.14,B
14,1,5,5,1,0.0,0,7,7,2,6.07,B
13,1,4,7,0,0.0,0,3,6,3,4.88,C
13,0,4,9,0,55.0,0,7,5,4,5.81,C
16,1,8,9,2,0.0,0,6,6,3,7.24,B
15,1,8,7,2,0.0,0,6,7,0,6.75,B
15,0,7,5,2,0.0,0,6,4,2,5.79,C
19,0,11,8,5,0.0,0,10,7,2,8.85,A
14,1,5,2,0,0.0,2,5,8,1,4.35,C
17,0,7,8,3,0.0,0,7,5,3,7.11,B
13,1,5,7,0,89.0,0,5,6,3,5.62,C
16,1,7,8,2,0.0,1,8,6,3,6.11,B
14,1,6,1,0,0.0,0,4,5,3,5.5,C
14,0,5,8,0,66.0,2,7,5,4,5.58,C
14,1,5,5,0,0.0,0,7,10,0,6.8,B
14,1,6,6,1,100.0,2,8,8,1,5.21,C
16,1,7,5,2,0.0,1,9,2,0,5.39,C
16,1,7,10,2,95.0,1,6,5,1,7.84,B
14,1,7,7,1,81.0,0,7,7,3,6.35,B
15,1,6,3,2,72.0,1,8,7,3,5.6,C
16,1,8,8,3,0.0,0,6,5,3,7.74,B
14,1,6,6,0,0.0,0,6,7,3,5.93,C
16,0,7,8,3,0.0,0,10,10,5,7.02,B
14,1,6,6,0,71.0,0,10,7,1,8.91,A
16,1,7,4,2,0.0,1,8,6,0,6.55,B
14,0,6,6,0,0.0,1,8,9,1,5.52,C
15,1,8,6,2,0.0,0,3,5,1,6.15,B
16,1,7,7,3,0.0,0,4,6,2,7.32,B
17,1,7,10,3,0.0,0,8,6,3,8.52,A
17,1,9,3,4,0.0,1,10,3,4,6.79,B
14,1,6,9,1,61.0,0,10,4,0,9.12,A
18,1,10,6,5,0.0,2,7,7,1,4.9,C
14,1,6,6,1,0.0,1,3,5,1,5.9,C
13,1,6,4,0,0.0,2,6,5,0,6.31,B
17,1,8,7,4,0.0,0,5,8,1,6.43,B
14,1,5,5,1,0.0,1,8,5,0,6.46,B
17,0,10,7,4,0.0,0,3,8,5,6.05,B
16,0,9,6,2,0.0,0,7,6,3,5.7,C
14,0,8,8,1,89.0,2,6,4,4,5.66,C
16,0,10,6,3,0.0,0,7,5,3,6.72,B
14,1,5,6,0,78.0,0,5,5,1,6.4,B
17,1,8,7,3,0.0,1,8,7,1,7.34,B
18,1,11,5,5,0.0,0,8,8,2,7.42,B
15,1,6,8,2,0.0,0,9,6,3,7.45,B
