Promedio_Anual,Calificacion_Cualitativa_Cod,Edad,Genero_Cod,Anio_Escolar_Cod,Periodo_Cod,Numero_Inasistencias,Porc_Asistencia_Refuerzo,Estado_Salud_Emocional,Acompanamiento_Integral_Cod,Animacion_Lectura_Cod,Orientacion_Vocacional_Cod,Participacion_Extracurriculares,Materias_Refuerzo,Cantidad_Proyectos,Tareas_Refuerzo_Porc,Acceso_Transporte_Privado_Cod,Uso_Comedor_Estudiantil_Cod,Acceso_Recursos_Tecnologicos_Cod,Participacion_Eventos_Culturales,Estrato_Socioeconomico_Cod,Categoria_Rendimiento_Cod
5.15,5,15,1,2,0,8,0,0,1,7,6,1,0,0,0,0,0,1,0,1,1
6.21,6,14,1,0,0,6,65,0,7,6,7,2,3,0,77,0,1,0,2,0,3
5.6,6,15,1,1,0,6,0,1,5,1,4,2,0,4,0,0,2,0,1,1,1
5.54,6,13,1,0,1,4,53,1,6,7,7,0,2,0,69,1,2,1,2,1,4
6.12,6,15,1,2,1,7,65,1,7,5,9,1,2,4,69,1,1,1,1,1,1
6.1,6,16,0,2,0,7,0,0,6,4,9,4,0,1,0,0,1,1,2,1,1
5.85,6,16,1,3,1,8,83,2,5,6,1,2,2,1,79,0,1,0,0,0,3
5.1,5,18,1,4,1,9,0,0,7,7,7,4,0,0,0,1,0,1,1,2,0
6.0,6,14,1,1,0,7,0,0,6,8,3,1,0,1,0,0,1,0,1,1,1
5.65,6,16,1,3,1,7,0,1,10,7,5,3,0,4,0,0,0,1,2,1,0
6.54,7,14,1,1,0,7,0,0,7,6,8,2,0,3,0,0,1,1,2,2,1
5.87,6,14,1,0,1,5,78,0,5,5,7,3,3,1,76,0,2,0,0,1,3
6.76,7,16,1,2,1,6,0,1,7,8,6,3,0,3,0,1,2,0,2,0,1
7.16,7,15,1,2,0,7,94,0,7,8,7,1,2,1,80,0,1,1,0,1,3
5.75,6,16,1,2,1,7,0,0,5,6,1,0,0,3,0,0,1,0,2,1,3
6.62,7,15,1,2,0,7,0,1,6,8,7,2,0,2,0,1,1,1,2,1,3
5.65,6,13,1,0,1,4,0,1,7,9,7,0,0,2,0,1,1,1,1,1,2
6.6,7,14,1,1,1,6,68,0,7,7,7,3,1,1,100,0,1,0,0,0,3
7.06,7,16,1,2,1,7,53,0,7,7,6,2,2,3,63,0,1,0,0,1,3
6.62,7,14,0,1,1,5,85,1,7,7,7,3,1,3,52,1,2,1,1,1,1
6.45,6,14,1,0,0,6,86,0,6,7,5,3,2,3,100,0,1,0,1,0,3
6.86,7,16,1,2,1,6,98,2,8,9,5,1,3,3,90,1,1,0,1,1,3
5.77,6,15,0,1,0,7,59,1,6,8,8,3,1,4,89,0,1,1,2,0,3
6.15,6,14,1,1,1,6,0,0,8,5,8,1,0,2,0,0,2,0,1,0,1
7.51,8,15,0,1,1,5,92,0,8,8,8,4,3,0,67,1,2,0,2,1,3
5.16,5,13,1,0,1,4,0,1,6,5,7,2,0,0,0,0,2,0,2,0,1
7.04,7,14,1,0,0,5,62,0,6,8,6,0,3,3,83,0,2,1,0,0,1
7.29,7,18,0,4,0,9,0,0,7,5,5,2,0,4,0,0,1,1,3,1,1
6.7,7,15,1,2,0,7,0,1,5,6,10,2,0,1,0,0,2,1,0,1,1
5.94,6,15,1,1,0,7,0,1,7,8,6,0,0,4,0,0,1,1,2,1,1
6.01,6,17,1,4,0,10,0,1,5,6,7,1,0,0,0,1,2,1,2,1,3
5.89,6,15,1,2,1,7,61,0,2,8,6,3,1,3,83,0,2,0,1,0,1
4.68,5,16,1,3,1,7,0,2,5,6,7,1,0,4,0,1,1,0,0,1,1
4.74,5,14,1,1,0,7,0,1,5,5,3,1,0,2,0,0,2,0,0,0,1
7.14,7,16,1,3,0,8,0,1,6,7,7,3,0,1,0,1,2,1,1,1,1
6.29,6,13,0,0,0,7,70,0,7,8,8,2,1,2,95,0,1,1,0,1,1
8.5,8,15,1,2,1,6,0,0,8,6,8,2,0,3,0,1,1,1,0,1,2
5.42,5,13,1,0,1,5,0,0,8,8,3,3,0,0,0,1,2,1,0,1,1
6.81,7,16,1,3,0,8,0,0,6,5,7,2,0,4,0,0,1,0,1,1,3
5.28,5,18,1,4,0,10,0,2,9,7,4,1,0,0,0,1,2,0,2,0,0
6.31,6,13,0,0,0,6,85,0,6,9,5,4,1,3,80,1,2,0,0,1,3
6.39,6,14,1,0,0,5,0,2,8,6,7,0,0,4,0,0,1,1,1,0,1
6.48,6,16,1,2,0,7,0,0,7,8,2,1,0,1,0,1,0,1,2,1,1
6.11,6,13,1,0,1,5,0,0,6,3,6,3,0,4,0,1,0,1,0,2,1
5.68,6,16,0,3,1,7,0,0,5,6,6,4,0,1,0,0,1,0,2,1,1
5.56,6,13,1,0,1,5,85,1,7,8,8,3,1,4,50,0,2,0,1,0,3
5.6,6,13,1,0,0,5,0,1,8,10,2,0,0,3,0,0,2,1,0,0,4
5.33,5,13,1,0,1,5,0,0,9,6,5,3,0,1,0,1,0,1,1,1,3
6.75,7,16,0,2,1,8,68,0,7,7,8,1,1,4,97,0,1,0,2,1,1
7.63,8,15,0,2,1,7,0,0,4,7,4,1,0,0,0,0,0,0,1,1,3
6.09,6,14,0,1,1,7,0,0,8,6,8,3,0,1,0,0,1,1,1,0,3
4.1,4,14,1,0,0,6,0,2,2,5,5,2,0,2,0,1,0,1,2,2,3
6.19,6,14,1,0,1,5,0,1,8,5,5,2,0,2,0,1,2,1,0,1,1
9.59,10,15,0,2,0,7,79,0,4,6,6,3,1,0,94,0,2,1,0,0,1
6.25,6,18,1,4,0,10,0,0,6,5,5,1,0,1,0,0,1,0,1,1,1
5.7,6,14,1,1,1,6,98,2,5,5,9,3,3,0,55,0,1,1,2,1,3
5.83,6,14,1,0,0,5,0,0,4,6,7,3,0,0,0,0,2,1,2,1,1
6.55,7,14,1,1,0,7,88,2,4,8,8,2,2,0,61,1,0,1,2,1,0
5.94,6,18,1,5,1,10,0,2,7,1,5,3,0,3,0,1,2,1,1,1,1
4.82,5,13,1,0,0,5,0,1,4,7,7,0,0,2,0,0,1,1,1,1,4
5.93,6,14,1,1,1,5,0,0,6,6,9,2,0,1,0,0,2,0,2,0,1
7.42,7,17,1,4,1,9,0,1,9,7,6,3,0,2,0,1,2,1,1,1,1
5.21,5,16,1,3,0,8,0,1,7,5,10,1,0,3,0,0,2,1,0,1,4
6.77,7,14,0,1,0,7,0,1,9,7,7,4,0,4,0,0,0,0,0,0,3
8.39,8,14,1,1,1,5,0,0,8,8,8,0,0,1,0,1,1,0,2,1,4
2.51,3,14,1,0,0,5,0,0,6,7,6,1,0,4,0,1,1,0,1,1,3
6.88,7,15,1,2,1,7,0,0,7,6,5,1,0,0,0,0,1,1,2,1,1
6.86,7,17,1,3,0,9,93,0,8,7,8,4,1,0,77,0,2,0,2,0,4
5.73,6,15,1,2,0,8,0,1,4,8,7,3,0,0,0,1,0,0,1,1,3
4.91,5,14,1,0,0,6,0,0,6,6,2,3,0,4,0,1,1,1,1,1,4
6.78,7,14,1,1,1,5,53,0,4,7,7,2,2,2,84,0,1,0,1,1,0
6.97,7,14,1,1,1,6,62,0,8,8,8,2,1,1,86,0,0,1,0,1,1
7.0,7,14,1,0,0,6,0,0,8,9,8,0,0,1,0,1,2,1,0,1,0
5.97,6,17,1,4,0,10,0,1,6,7,8,3,0,0,0,1,1,1,1,1,1
7.04,7,13,1,0,1,5,0,0,8,6,7,3,0,4,0,0,2,0,0,1,1
6.93,7,17,1,3,1,8,0,0,7,6,5,3,0,0,0,1,1,1,0,1,1
4.0,4,13,1,0,1,4,0,1,7,5,5,2,0,2,0,0,2,0,0,1,1
7.26,7,17,1,3,1,7,0,0,7,9,6,1,0,4,0,0,0,1,2,1,0
6.86,7,14,1,1,1,5,90,0,7,8,1,3,3,0,57,0,1,0,0,0,1
6.06,6,13,0,0,1,5,70,1,8,7,7,1,1,0,53,1,1,0,1,1,1
7.03,7,14,1,1,1,6,54,1,7,6,4,0,3,0,53,0,1,1,2,1,3
6.16,6,16,1,3,0,9,0,0,6,7,6,4,0,4,0,0,1,0,0,1,1
6.65,7,15,1,2,1,6,0,0,8,7,8,0,0,3,0,0,2,0,1,0,3
6.84,7,14,0,1,1,6,89,0,9,8,5,1,2,0,91,1,2,0,2,1,1
6.79,7,13,1,0,0,6,0,0,10,10,5,1,0,0,0,0,1,0,0,1,4
6.15,6,14,1,1,0,6,0,1,6,8,7,1,0,1,0,1,1,1,2,1,1
7.34,7,16,0,2,0,9,66,0,8,6,5,3,2,4,80,0,1,0,2,0,1
5.61,6,15,1,2,1,6,65,0,7,6,7,1,1,2,53,1,2,0,0,1,1
5.38,5,16,1,2,0,8,82,2,6,7,7,2,2,1,87,1,0,1,2,2,2
9.66,10,17,1,4,0,10,0,0,7,8,7,3,0,2,0,0,1,1,3,1,3
4.78,5,13,0,0,0,6,50,0,6,1,7,2,1,4,65,1,2,0,2,0,1
5.64,6,14,0,1,1,6,72,2,9,6,6,2,1,0,90,1,0,1,0,2,1
7.24,7,14,0,1,1,5,92,0,9,7,6,4,3,4,94,1,2,0,1,1,4
7.24,7,14,1,0,0,6,0,0,5,8,7,2,0,2,0,1,1,1,2,1,4
6.59,7,17,1,4,0,10,0,1,6,9,7,2,0,3,0,0,1,1,1,1,3
5.06,5,13,1,0,0,6,0,0,6,8,3,1,0,1,0,0,1,0,0,0,1
6.19,6,14,1,0,1,4,79,2,5,9,8,1,1,2,80,0,2,0,2,0,1
8.26,8,18,1,4,0,10,0,0,9,5,8,2,0,1,0,0,2,1,2,1,1
6.26,6,13,1,0,1,5,50,2,10,5,6,0,2,0,51,0,1,0,2,1,4
4.77,5,14,1,1,0,7,0,2,4,6,4,3,0,4,0,1,1,1,0,1,3
5.75,6,15,0,2,1,6,51,1,9,7,2,2,1,1,68,0,1,1,0,1,1
6.58,7,13,1,0,1,4,0,1,6,8,9,2,0,1,0,0,0,0,2,1,1
5.14,5,13,1,0,1,4,51,2,4,7,7,1,2,1,56,0,1,1,0,0,3
4.32,4,14,0,1,0,8,0,2,7,5,3,1,0,1,0,1,1,1,1,1,1
4.46,4,16,1,3,0,9,0,2,4,7,5,2,0,2,0,0,2,0,1,1,1
6.25,6,15,1,1,0,6,83,0,6,1,8,3,3,1,54,0,2,1,0,1,2
5.76,6,13,1,0,0,5,0,0,9,6,7,1,0,3,0,1,1,1,2,1,0
5.92,6,14,1,0,1,5,0,1,7,6,6,2,0,3,0,0,1,0,2,1,1
6.57,7,15,0,1,1,5,52,0,7,7,7,2,3,2,68,0,2,1,0,1,3
7.56,8,14,1,1,0,6,90,1,9,5,6,2,1,3,82,1,2,0,2,1,3
7.41,7,14,0,1,1,7,55,0,7,5,6,4,3,1,89,0,2,1,0,1,3
6.12,6,14,0,0,1,5,98,2,8,5,6,3,2,1,83,0,1,0,1,1,1
5.05,5,15,0,2,0,9,0,0,5,9,3,3,0,3,0,0,2,1,2,1,3
1.27,1,17,0,3,0,9,0,1,3,6,1,5,0,4,0,0,1,1,1,1,3
5.09,5,13,1,0,1,4,0,0,5,5,3,1,0,1,0,0,2,1,0,0,0
5.46,5,16,1,3,1,7,0,0,3,6,8,4,0,2,0,0,1,0,0,1,1
7.15,7,15,1,2,0,8,0,0,7,6,9,1,0,2,0,0,2,1,1,1,1
6.05,6,14,0,0,0,5,0,0,8,8,7,2,0,2,0,1,2,1,0,1,3
6.09,6,13,1,0,1,5,0,0,7,6,5,1,0,0,0,1,1,1,2,1,3
6.63,7,16,1,3,0,9,0,1,6,5,7,4,0,3,0,0,2,1,1,0,1
5.89,6,15,1,2,0,8,0,0,8,5,2,2,0,2,0,1,1,1,1,2,1
7.07,7,18,1,5,0,11,0,1,7,6,6,1,0,3,0,1,0,1,1,2,3
6.35,6,16,1,3,0,9,0,2,8,6,10,1,0,0,0,0,2,0,1,0,2
7.68,8,13,1,0,0,5,100,0,7,5,5,2,1,0,56,0,2,0,0,1,3
5.75,6,13,0,0,1,4,0,0,8,9,7,2,0,1,0,1,1,0,1,1,1
7.26,7,17,1,3,0,9,0,2,9,8,8,3,0,2,0,1,1,0,1,1,4
5.86,6,14,0,1,0,8,0,0,7,5,9,2,0,4,0,0,1,1,2,1,3
7.05,7,13,1,0,1,4,0,0,6,8,7,2,0,2,0,0,0,1,1,1,3
5.04,5,15,1,2,0,8,87,1,8,6,10,0,2,1,91,1,2,0,2,1,3
5.67,6,13,1,0,0,5,64,2,7,10,3,1,2,4,64,1,1,1,2,1,1
5.08,5,14,1,0,0,6,0,0,5,5,8,3,0,0,0,1,2,1,1,1,1
7.59,8,15,1,2,0,7,0,0,6,8,2,3,0,3,0,0,2,0,2,0,1
6.3,6,13,1,0,0,6,0,0,7,7,6,3,0,0,0,0,1,0,2,1,3
6.81,7,13,0,0,0,5,86,1,8,4,6,2,2,3,97,1,1,1,0,1,3
6.87,7,17,0,3,1,8,0,1,5,7,5,4,0,3,0,0,2,1,0,0,3
7.66,8,14,0,1,0,8,98,0,7,10,7,4,3,2,84,1,0,1,1,1,3
6.1,6,15,0,1,0,6,0,1,6,8,6,1,0,1,0,0,2,1,0,1,1
5.78,6,15,1,2,1,7,74,1,6,2,7,1,2,3,54,1,0,1,2,2,3
5.79,6,13,1,0,0,6,56,1,8,4,6,2,3,2,78,0,2,1,2,1,1
6.45,6,13,0,0,1,4,0,1,6,6,6,1,0,4,0,1,2,1,2,1,1
4.64,5,13,0,0,0,5,0,1,4,7,1,4,0,1,0,0,1,0,0,1,1
5.98,6,15,1,2,1,6,74,0,9,4,6,2,1,4,64,1,0,0,1,1,1
6.79,7,14,1,1,0,7,0,1,7,7,9,0,0,4,0,0,2,1,1,1,1
8.64,9,15,1,2,0,7,0,0,8,4,8,2,0,3,0,0,2,1,1,1,3
6.9,7,16,0,3,0,8,0,0,6,6,5,3,0,3,0,1,1,0,2,1,3
5.78,6,15,1,2,1,6,0,0,1,7,8,3,0,1,0,1,0,1,0,2,1
5.6,6,13,0,0,0,6,77,1,8,6,6,4,1,2,88,0,2,0,2,0,1
5.49,5,17,0,3,1,7,0,1,1,5,8,5,0,1,0,1,0,1,1,2,1
8.14,8,15,1,2,0,7,78,0,10,1,6,0,2,4,88,0,2,1,0,0,1
6.81,7,13,1,0,0,6,79,1,8,4,9,3,3,0,52,1,1,0,2,1,3
6.32,6,13,1,0,1,5,0,0,7,7,7,2,0,2,0,0,0,1,2,2,2
7.12,7,14,1,1,1,5,76,0,7,8,7,1,1,3,89,1,0,1,2,1,3
5.64,6,15,1,2,0,8,0,0,5,5,7,1,0,4,0,0,1,1,2,1,1
5.3,5,13,0,0,0,6,0,1,9,3,9,1,0,1,0,0,1,1,0,1,2
5.63,6,17,0,4,1,10,0,0,4,6,6,4,0,0,0,0,2,1,3,1,0
6.14,6,14,1,0,0,5,0,0,6,8,6,3,0,4,0,0,1,1,1,1,2
6.58,7,18,1,5,1,10,0,0,9,8,7,1,0,4,0,0,1,1,1,1,0
8.09,8,17,1,4,0,10,0,0,9,8,7,4,0,2,0,0,2,1,1,0,1
5.34,5,13,1,0,0,5,79,1,1,7,7,0,1,3,90,0,0,0,2,0,1
7.07,7,15,1,2,1,7,97,1,6,6,4,3,1,0,75,0,2,1,0,0,1
5.85,6,13,1,0,1,4,0,1,9,3,6,1,0,3,0,1,1,1,1,1,0
5.99,6,13,1,0,1,5,0,0,7,7,5,0,0,4,0,1,0,1,0,2,1
7.14,7,15,0,1,1,5,95,0,7,8,3,4,1,1,80,0,2,1,1,1,3
5.69,6,13,1,0,0,5,0,0,6,10,6,0,0,2,0,0,1,0,0,1,2
6.45,6,14,1,1,1,6,0,1,5,5,8,1,0,0,0,1,1,1,0,1,1
7.03,7,16,1,2,1,7,0,0,5,5,7,1,0,2,0,0,2,0,1,0,3
7.87,8,17,1,4,1,8,0,1,10,7,7,1,0,4,0,0,1,1,3,1,1
7.42,7,14,0,1,0,7,94,1,7,6,10,1,3,0,83,0,2,1,2,1,1
6.99,7,17,1,4,1,9,0,0,7,2,5,4,0,4,0,1,1,1,1,1,3
6.94,7,17,1,4,1,8,0,0,5,7,2,4,0,1,0,1,2,1,1,1,3
4.68,5,16,0,3,1,7,62,0,6,3,5,2,1,0,76,0,1,1,0,1,3
7.91,8,15,1,2,0,7,93,0,7,6,7,0,1,1,56,0,1,0,2,1,1
6.12,6,16,1,2,0,7,52,0,5,8,5,3,3,2,56,1,2,1,1,1,1
6.79,7,14,1,0,0,5,0,0,6,6,7,1,0,3,0,0,1,1,2,0,1
7.47,7,16,1,3,0,8,0,0,8,8,8,2,0,0,0,0,2,1,0,1,2
7.55,8,15,1,2,1,7,61,0,9,7,5,0,2,0,91,0,0,1,1,2,0
7.57,8,14,1,1,1,5,79,0,6,7,8,1,1,4,92,1,1,0,1,1,3
7.46,7,14,1,1,0,6,54,0,7,8,6,1,2,3,69,0,1,0,2,1,1
6.47,6,14,1,1,1,5,66,1,6,4,8,0,3,3,70,1,1,1,2,2,4
8.11,8,16,1,2,0,7,71,0,7,7,2,1,3,2,98,1,1,1,2,1,3
7.1,7,16,1,2,0,8,0,0,10,6,7,0,0,0,0,1,1,1,1,1,2
6.34,6,16,1,2,1,7,74,1,3,10,8,1,3,0,87,1,2,0,2,0,2
6.71,7,16,1,3,0,8,0,0,7,6,7,1,0,1,0,1,0,1,1,1,1
6.2,6,14,1,0,1,5,0,0,8,6,10,1,0,0,0,0,2,0,2,1,3
6.95,7,16,1,3,1,7,0,1,8,5,6,3,0,2,0,1,0,1,1,2,1
5.52,6,14,1,1,0,6,0,0,8,6,3,3,0,0,0,1,1,1,0,1,0
5.75,6,13,1,0,1,5,0,1,6,6,7,2,0,2,0,1,1,1,0,1,1
4.62,5,13,0,0,1,6,0,1,8,5,8,1,0,3,0,0,1,0,2,1,1
6.89,7,17,1,3,0,9,0,0,8,6,6,1,0,2,0,1,1,1,0,1,3
6.35,6,14,1,1,1,5,63,1,8,6,8,0,3,1,65,0,1,1,2,1,3
6.12,6,14,1,0,1,5,83,1,5,6,9,2,1,0,78,1,1,1,2,1,1
7.58,8,14,1,1,1,6,54,0,10,7,8,1,1,1,90,1,1,0,0,1,3
4.41,4,13,1,0,0,5,0,2,5,5,6,1,0,4,0,1,1,1,2,2,1
4.58,5,13,0,0,1,4,0,1,3,5,6,1,0,3,0,0,2,1,1,1,1
6.42,6,13,1,0,0,5,96,1,7,6,7,1,1,4,77,1,1,1,0,1,3
7.0,7,13,1,0,1,5,68,0,5,1,4,3,3,3,62,1,2,1,1,1,1
6.35,6,17,1,4,0,10,0,0,9,5,4,4,0,1,0,0,0,0,2,0,1
5.76,6,14,0,1,0,7,77,2,8,5,7,4,1,0,100,0,2,1,1,0,1
8.26,8,13,1,0,0,6,55,0,8,8,7,2,3,4,84,1,1,1,0,1,4
6.94,7,17,1,3,0,8,0,0,6,8,6,3,0,3,0,0,1,1,1,0,1
8.51,9,15,1,2,0,8,68,0,8,9,8,3,3,0,88,0,2,1,1,1,1
7.71,8,13,1,0,0,5,95,0,8,8,8,3,1,0,59,0,1,1,0,1,4
5.38,5,15,1,2,0,8,0,0,9,4,7,3,0,3,0,0,2,0,1,1,3
5.61,6,17,0,4,1,10,0,1,4,9,6,4,0,3,0,1,1,0,2,0,1
4.78,5,13,1,0,1,4,0,0,8,4,6,3,0,0,0,1,0,1,0,1,1
7.65,8,15,1,2,0,7,0,0,8,5,7,1,0,2,0,1,0,1,1,2,2
5.38,5,16,1,2,0,8,0,1,6,7,6,3,0,2,0,1,0,1,2,1,3
6.81,7,16,1,2,1,6,0,1,5,7,8,3,0,1,0,0,2,1,1,1,1
7.42,7,14,1,1,0,7,0,2,7,8,9,0,0,0,0,1,1,1,1,1,3
5.59,6,18,1,4,0,9,0,1,2,10,7,3,0,3,0,1,1,0,3,1,3
5.3,5,18,1,4,1,8,0,2,8,8,8,3,0,4,0,0,1,0,1,1,0
8.13,8,19,1,5,1,9,0,1,6,7,6,1,0,0,0,0,1,1,1,1,1
6.23,6,14,1,0,0,6,75,0,10,5,4,0,3,1,62,0,2,1,1,0,1
7.19,7,16,1,3,0,9,0,1,7,5,8,3,0,4,0,1,2,1,2,1,1
8.13,8,15,1,1,1,6,0,1,7,9,7,2,0,3,0,0,2,1,2,1,0
7.08,7,16,1,2,0,7,0,0,7,8,7,0,0,4,0,0,1,0,2,1,3
6.97,7,15,1,2,1,6,0,0,7,8,6,2,0,1,0,0,0,0,2,1,1
6.8,7,14,1,0,1,5,94,0,7,3,5,2,1,0,60,1,0,0,1,2,3
5.74,6,14,1,1,0,6,0,2,7,5,8,3,0,3,0,1,0,1,2,1,4
7.12,7,14,1,0,0,6,0,1,9,5,8,3,0,1,0,0,2,0,0,0,3
6.8,7,15,1,2,0,7,95,0,6,8,6,1,1,4,81,1,2,1,0,1,2
6.41,6,14,1,1,1,6,86,0,7,9,5,1,1,1,62,1,1,1,0,1,3
6.68,7,14,1,1,1,6,0,0,10,6,7,3,0,4,0,1,2,1,1,1,1
6.01,6,18,1,5,0,10,0,1,4,3,5,1,0,0,0,1,1,0,2,1,3
7.18,7,18,1,5,0,10,67,1,7,3,10,1,2,1,51,0,1,1,3,1,0
6.93,7,16,1,3,0,9,0,0,7,3,6,1,0,0,0,0,1,1,0,1,3
4.97,5,14,1,1,0,6,0,1,5,5,3,0,0,1,0,1,2,1,0,2,1
6.36,6,14,1,0,0,5,74,0,8,7,9,2,2,4,80,1,1,0,1,1,1
5.04,5,13,0,0,1,5,0,1,7,9,8,3,0,2,0,0,2,1,2,1,1
5.25,5,14,0,1,1,5,0,0,8,8,8,3,0,3,0,1,0,0,2,0,1
7.79,8,14,1,1,0,6,72,0,9,7,8,2,1,3,50,0,2,0,1,0,1
6.98,7,16,0,2,1,6,0,1,5,9,8,1,0,0,0,1,0,1,2,1,3
6.12,6,14,1,0,1,5,0,2,8,8,6,1,0,3,0,1,1,1,1,1,3
6.5,6,14,1,0,1,5,82,0,5,10,7,3,3,2,62,1,1,0,0,1,1
6.7,7,13,1,0,0,6,0,1,5,9,6,0,0,2,0,0,0,0,2,0,3
6.39,6,14,1,0,1,5,0,0,8,5,7,1,0,3,0,0,2,1,2,1,3
6.02,6,13,1,0,0,5,72,0,5,7,4,3,2,0,92,0,2,1,2,0,1
6.41,6,14,1,0,1,5,0,0,7,8,7,2,0,1,0,0,0,1,2,2,0
6.27,6,14,1,0,1,4,0,0,5,5,7,0,0,3,0,0,1,1,0,1,1
7.68,8,15,0,2,0,8,93,0,8,8,10,4,1,3,78,0,2,1,0,1,3
5.97,6,17,1,3,1,7,0,1,8,5,7,2,0,1,0,1,0,1,0,1,1
6.65,7,14,1,0,0,5,0,0,6,9,5,0,0,0,0,1,1,0,1,1,1
5.52,6,13,0,0,0,6,74,2,6,9,6,3,1,3,96,0,0,1,1,1,2
5.63,6,15,0,1,0,6,0,1,7,7,5,2,0,3,0,1,1,0,2,1,1
5.31,5,13,0,0,0,7,71,2,8,9,5,2,3,0,99,1,2,1,2,1,3
5.0,5,19,0,5,0,11,0,0,6,5,8,5,0,3,0,0,1,0,3,0,3
5.73,6,15,1,1,1,6,0,0,6,6,10,1,0,2,0,1,1,1,0,1,3
5.75,6,14,1,1,1,6,55,0,5,6,7,0,1,4,71,0,2,1,2,1,1
6.14,6,17,0,4,1,10,0,0,4,5,9,2,0,2,0,0,0,0,3,0,1
5.2,5,13,0,0,1,5,74,2,5,8,6,1,2,4,53,1,2,1,2,1,1
6.18,6,13,1,0,0,6,77,0,4,7,6,2,2,4,93,0,1,1,0,1,4
4.95,5,15,1,1,1,5,0,0,6,8,8,0,0,0,0,0,2,0,1,0,3
6.42,6,17,1,3,1,8,0,1,7,3,5,3,0,2,0,0,0,1,0,1,1
6.25,6,14,0,1,1,6,0,0,8,6,5,4,0,4,0,0,0,1,0,2,1
6.26,6,13,0,0,1,4,0,0,9,7,7,1,0,2,0,0,2,1,2,0,2
5.23,5,13,1,0,0,5,0,2,6,7,7,2,0,4,0,0,0,1,2,1,3
7.37,7,15,0,2,0,9,0,0,8,6,7,2,0,2,0,0,2,0,1,0,3
5.0,5,15,1,1,1,6,0,1,1,8,8,0,0,1,0,1,0,1,1,2,3
5.97,6,17,0,3,0,8,0,2,4,8,8,3,0,0,0,0,2,1,2,1,3
7.69,8,17,1,4,0,10,0,2,5,5,8,4,0,1,0,1,2,0,2,0,1
9.01,9,15,1,2,0,8,0,1,5,8,9,2,0,3,0,1,0,0,1,1,1
6.52,7,13,1,0,1,5,0,2,10,6,7,3,0,4,0,1,1,0,0,1,2
5.95,6,16,1,2,1,7,0,1,8,6,5,2,0,1,0,0,2,0,2,1,1
9.78,10,16,1,2,0,8,56,1,8,7,10,1,2,0,98,0,1,0,2,1,3
4.99,5,14,1,0,1,5,0,1,1,5,7,3,0,1,0,0,1,1,2,1,3
5.69,6,14,0,0,0,5,0,0,8,7,8,4,0,3,0,1,2,1,2,2,0
5.88,6,15,1,2,1,6,0,0,8,5,7,1,0,1,0,0,0,0,0,1,1
5.69,6,17,0,3,1,9,0,1,6,2,7,2,0,4,0,0,1,1,1,1,3
6.59,7,15,1,2,0,7,74,0,7,5,1,3,3,0,60,1,1,1,0,1,3
5.64,6,15,0,2,0,8,0,1,6,7,7,2,0,0,0,0,1,1,0,1,3
5.77,6,15,1,1,1,6,87,0,6,6,4,3,1,3,90,0,2,0,2,0,3
5.64,6,15,0,2,0,7,57,0,5,7,6,2,2,4,81,0,2,1,1,1,3
6.57,7,16,0,3,1,9,97,1,8,3,7,5,3,0,100,0,2,1,2,0,1
7.43,7,16,0,3,0,10,0,0,7,5,6,5,0,3,0,1,0,1,1,1,0
5.05,5,13,1,0,0,5,0,0,3,8,9,0,0,0,0,1,0,0,0,1,3
6.63,7,14,0,1,0,7,91,0,5,7,6,2,1,4,87,0,1,1,2,1,3
6.72,7,15,0,2,1,7,0,0,9,5,6,1,0,1,0,0,1,1,2,1,1
5.95,6,15,0,2,0,8,91,0,6,6,8,4,2,0,86,0,1,1,0,1,3
4.89,5,13,0,0,0,5,0,0,4,7,4,2,0,0,0,0,1,1,1,1,1
7.17,7,15,1,2,0,8,0,1,8,8,7,0,0,4,0,1,2,1,2,0,3
5.29,5,16,0,2,0,9,100,1,7,5,4,1,1,1,92,1,1,1,0,2,3
5.37,5,16,0,2,0,9,61,0,6,6,8,1,3,0,78,1,0,1,1,2,1
5.2,5,13,1,0,0,5,0,2,8,4,7,1,0,1,0,1,1,1,2,1,1
7.83,8,15,1,2,1,7,98,0,9,7,6,0,1,2,57,0,1,1,2,1,3
6.86,7,16,0,3,1,9,0,0,8,4,8,3,0,0,0,1,0,1,1,1,1
7.8,8,17,0,4,1,9,0,0,7,7,6,2,0,2,0,0,1,0,3,0,3
5.23,5,14,1,0,1,5,58,2,4,6,9,3,3,2,70,0,2,0,2,0,0
5.65,6,15,0,1,1,7,82,0,5,6,5,2,3,0,56,1,1,0,2,1,1
6.64,7,15,0,2,0,7,62,0,7,7,5,2,2,4,63,0,1,1,0,1,1
6.9,7,16,1,2,1,6,0,0,8,6,7,2,0,1,0,1,2,0,1,0,1
4.49,4,17,0,3,0,10,77,1,4,5,5,2,3,3,66,0,1,1,1,1,2
5.72,6,14,1,0,0,5,0,1,6,6,6,3,0,0,0,0,0,0,1,1,3
7.51,8,17,1,4,1,9,0,0,8,5,7,2,0,1,0,0,0,1,3,1,1
7.98,8,16,1,3,0,9,0,1,7,6,7,2,0,2,0,1,1,1,2,1,2
7.38,7,18,1,4,1,8,0,0,7,6,5,4,0,2,0,0,0,1,1,1,0
6.48,6,14,1,1,0,7,0,1,7,6,6,0,0,1,0,0,2,0,2,0,4
7.37,7,13,1,0,1,5,57,0,9,5,6,0,3,0,85,0,2,0,1,0,1
